id,cn,l,l160,l320,prov,can,organic,grass,btest,bfree,rp
584,-18.18077179522825,3.963768247873433,3.947933314523192,3.796044573538005,5.256491853982457,4.466513277284199,-1.020159794678807,1.18379382109768,.9704125408675899,3.241327371559895,1
585,-18.60026654861299,3.072643304859562,4.151334494848727,3.438721198435793,5.243484665074086,4.493059191320627,-.968700234078585,2.827940430355045,2.335665571461361,3.335813405649673,1
587,-7.806233867062446,5.428303170909536,3.924741468968853,3.386925149264945,5.13437315982504,4.500617251574183,-.641499303260228,-.0364694284029396,1.139363683686175,2.085283419963134,1
592,-18.40401932212707,3.960191756055982,4.175327802974153,3.452494798801796,5.228305591016844,4.460362039871856,-2.265528005389719,1.048803637647639,1.674685670300525,1.795115180424093,1
593,-18.18031480473732,3.435887245512093,3.882131179969233,3.465828795885488,5.325102777120487,4.475727478570438,.7344091026960156,1.307610917693355,1.272843253995282,3.92498623121931,1
594,-18.27844593304191,5.182218319343098,4.244819361166779,3.263330192464473,5.234699502433347,4.505388784450992,.3162557551455406,-.7585201942068166,1.692789731413612,3.042011493568896,1
601,-11.90996785645484,3.94229320866651,4.211353963809696,3.226797518482646,5.293882216866053,4.439336313628466,-2.027561233541677,1.302545252844996,1.053684763533251,1.961923811969014,1
602,-18.79008075210692,2.679827478137006,4.241740964781211,3.407668571845859,5.402781472792663,4.498759381170105,.7149730886610152,1.548526743445629,2.318673023622767,1.804848858220246,1
603,-3.266368710184831,4.94506794780147,3.620733929337203,3.071609376446958,5.19938558382401,4.51248014088712,5.905866624571296,1.197674893643643,.9946352922367102,2.547953265487346,1
606,-18.98369797803145,5.08450298756717,4.065085864181934,3.471388311526389,5.297345724624018,4.457767479324913,3.2107431997808,.9370058548841815,2.027973743477093,1.6793136174944,1
610,-3.09249296027824,4.786079171922793,4.229292668560586,3.297541072150359,5.180952763332327,4.391993212191436,-2.237631692898206,-1.042202632358753,1.573271861203391,2.940487096755063,1
613,-19.80844578063827,4.385596353384318,3.887317549173497,4.032682609474489,5.175441216549339,4.413727628369471,-1.228825160606219,2.189322057183367,.5683100119347432,2.320016591352013,1
614,-18.05152734026408,3.747496706435356,4.024717319519479,3.384408262910582,5.376777785568608,4.413438890345398,.3228970197112857,-2.529735516735596,2.533780045611884,3.436726771604492,1
615,-18.3995399413456,3.869413090298922,4.135582048190189,3.43303572502023,5.277495161696854,4.45244172407266,-2.413087767601561,.9763288336594578,1.664126197440545,1.830490329171304,1
621,-18.19644869125215,4.49646795041915,4.033276105152884,3.404800051488674,5.292140584671007,4.484229748815419,-2.278746653003941,2.220399742418463,1.701738885963748,2.733232311970919,1
623,-18.30068945252545,4.528168436474398,3.956369503996776,3.46639816596534,5.289222936847253,4.498969025280429,-2.331232272885583,2.151059422126406,1.678845617391265,2.763683349625699,1
624,-18.03907950967096,3.513280518165059,3.876132479456182,3.502119375801652,5.36136001291903,4.469043682951031,.790987143026551,1.287090572133534,1.307472625709217,3.882918597379349,1
625,-4.366778856887113,3.833631254746996,3.887412577414832,3.342417214149915,5.16619760969726,4.53039380288318,-.6451497554108256,2.586605660394319,1.745481835634063,3.045639987235452,1
628,-16.98393240454765,4.617715283532197,4.694976980956501,2.897853821898842,5.209698511947623,4.46959493237389,3.4134491539613,3.32545106475805,1.545718573918037,2.153462277563028,1
629,4.572564029356623,4.201422736207561,3.974304360752382,3.403042665475688,5.240371638332447,4.44464194279228,.1191932648304636,.3867620929910421,1.395319629647876,2.216076503902032,1
630,-18.501026405466,5.450726936199661,3.808432481475028,2.936529176575884,5.136009589660326,4.528648490037537,1.473961806860736,.7794699094167705,2.4312046663781,3.338246543945012,1
631,-18.4750514069108,4.195105266907966,4.042265104282987,3.244922839604884,5.372180130000813,4.490615357571234,-1.69155769113596,2.170889649937948,2.064842102286005,1.329663603498638,1
636,-16.96396450737063,4.212293224535478,4.337880786090467,3.826595685814597,5.204164006372058,4.437171341045367,2.099840938469804,3.501769432223344,.1739501809176875,3.158810867874741,1
640,-18.38077049131117,4.078966867500566,4.903976459224302,3.345217270119184,5.031554554967648,4.475996815188532,.5362366240472634,.9116917294512621,1.796112080903034,1.779915049184113,1
641,-3.627045899269207,5.152856581917121,3.910193367771854,4.004557754265867,5.096964133766299,4.446532838496287,-1.997577733069255,.6275132787918694,.8765626661649391,2.679239606639609,1
644,-16.43555740427263,3.790935628950605,3.826025772748094,3.535029037922465,5.194727921117709,4.592763040114572,5.671080506132113,2.782210962278396,1.83196655799552,2.949258885815822,1
645,-18.67898369342241,5.70382049926562,3.958284408646635,2.469362049645284,5.197126913776642,4.42071860525633,.8224363686637824,.2884519435076093,1.730921182414689,4.351593424936498,1
646,-18.0929414124506,3.911395084306748,4.011754827719548,3.382135531542006,5.366557995640927,4.478510359019621,4.721636333778929,.1799798238847813,1.867007990561903,3.33059759151014,1
647,-18.06436276311378,3.439984626571296,3.875428715629025,3.468365322529313,5.313841232766508,4.446224266114056,.7830621365267705,1.341407393295445,1.269686029530088,3.947493945346698,1
649,-5.855442990590058,4.100740916457448,4.109588244172024,3.183756459745501,5.219304123388423,4.508802577022581,-1.602470365387595,.5143133275211845,.7654072386031989,2.547729306959401,1
654,-7.715680295279875,3.773202330503321,4.559536432066321,3.335636789955416,5.117220216386679,4.506919386309684,.8746405237269655,.627869452835171,1.954276087907943,1.108892425397995,1
655,-17.23142018139739,4.412991762297723,4.114347313990306,2.924994999578161,5.30715797745928,4.498155945067859,3.587976635750022,.3753526620621127,1.893755561831347,4.548150678145767,1
658,-18.98493070745282,3.467185480430719,4.182991714196064,3.212649511360649,5.425416052891991,4.476000707787019,1.214949645091852,-.657525498422534,2.323448105047801,1.511142466473003,1
659,-1.759760073002996,4.217703671028906,3.975029588599509,3.304299758318389,5.334938559829377,4.433463079100918,-1.832162615243675,-.4364414316933085,1.859533098829941,2.031178494611899,1
665,5.095192958892396,4.078181290738974,3.918773150416389,3.390738886859002,5.253672221031145,4.447533116976855,-.34094106260154,.384475862396943,1.351063995773926,2.275834168483743,1
667,1.797133912165984,3.878576433662372,3.814761184263757,3.28318386918279,5.198040191085711,4.460400750030185,-1.229013395991477,1.359594594144482,1.155831941017975,1.842213597145842,1
674,-6.487681714666568,6.052380882716279,3.668216453368363,3.106535119585135,5.202860920884548,4.428189557469828,2.09276808841183,1.359161784921131,1.17447900002921,4.052896489428167,1
675,-11.05898211091119,3.881409972552768,3.740513976748089,3.786229213533958,5.272592043424638,4.478537694907749,-2.296055884252937,1.366427982820724,1.112715596077244,2.033522959927114,1
676,-18.09732824011772,3.069984706642564,3.958198340928519,3.56742448615412,5.261418749827184,4.487812821310015,-.3293610179327959,.9564256406203522,.9182569415397533,6.760100937754687,1
677,-18.64831924749687,4.2806506518363,3.61319862436119,4.166449738497533,5.325868671548688,4.428399160973796,-.992335145755431,2.513301640467998,1.454027151400287,1.244526164612552,1
678,-17.78252016591953,4.090826072329699,3.877560441731032,3.958757383150582,5.186884583903099,4.444009748987519,2.560928641315734,4.623133417090818,.8923406674705596,2.611462162692537,1
680,-18.57252616440764,4.543002021941335,4.230481285134511,3.620207528045623,5.242616478701034,4.440735332967556,1.144738751948432,-.9118113265241161,2.087103774303941,2.77894529296246,1
681,-17.96987337231593,6.592805790976131,3.978791467069076,3.462150839212622,5.268522323263767,4.419944436618321,3.429297359321403,.0468885956383326,1.322518803895822,2.510902692746913,1
682,-18.08876292001294,4.019091365559894,3.997460950942598,3.868509231692475,5.204224860751927,4.47283646606662,-.956986320151597,1.158165352987352,.9213331653357978,3.270310264318769,1
684,-7.489981976478155,4.828163260440295,3.77419985522737,2.759567924600034,5.417660530449345,4.460248499500251,-.2564501923946593,.5598298924418195,2.216583998838188,3.448114745572032,1
689,-10.77754658557031,4.600808400796519,3.807883548683411,3.566368519341452,5.27191852458901,4.482024076744301,-.5449229359312705,-.1897048714342385,1.80078991503241,3.009935535070267,1
693,-8.43612016855128,4.866173468473519,4.059986681434356,2.974704134262063,5.232408148730369,4.47511400340573,-1.711208725296512,.7144679178222306,1.37737490207736,2.618590406945764,1
697,-4.165864103992956,4.551280509147649,3.66482446643845,3.731787557527665,5.122991063405328,4.416099336974509,-.7067696064362998,1.549859994481608,1.064341230401668,6.004333206956281,1
701,-7.447511128061275,4.186985676584778,4.136702599088646,2.712290429049797,5.128302465528809,4.524474729290563,-.1840197487033184,.0826232266229473,1.384195374132908,4.196552920783381,1
702,-12.03902104987556,4.664658634822395,4.371288901646814,3.619672296595652,5.256714803765705,4.435557356160611,-2.086341594123952,.0829787827087505,1.959382344731898,3.2615459966575,1
705,4.522611659428266,4.2158088395168,3.977337822452265,3.492086839136884,5.256671859742896,4.440835171903608,.1712009094259606,.3551010857362891,1.441659327414104,2.213023980247013,1
706,-6.847707119126684,4.83792410360524,3.768995298982407,3.113715889744337,5.287254793294378,4.468021262194368,1.510730343427749,2.100484316071872,2.352851052137031,1.957251745020693,1
708,-10.94443911688924,4.198927698109928,4.214572019611295,3.426938462869589,5.204173455076896,4.436134241530215,.7309334248505264,-1.633752532797684,2.474456792095867,2.282718016888241,1
710,-17.99683968394486,4.681108764110925,3.877363509026546,3.419511725305054,5.296199142831836,4.467264042556087,2.324111941522385,2.204599707491341,2.273076882345487,2.245207322770332,1
713,-5.221911853116534,5.012971940008315,3.861346311854642,2.992687165422686,5.24618669885339,4.501617048431247,-1.187942023585734,1.266539406584364,1.459238431605213,1.971507275947068,1
714,-7.828606428115915,4.840799135510879,3.85627458531713,3.730434419615521,5.264901025334674,4.4574783210861,.4508257199740051,1.3547470988033,1.693001842017869,2.481158641741623,1
715,-18.41243332837684,3.679894667273371,3.953817483839565,3.767616176661914,5.203481234750235,4.469498449004842,.5894259170701165,2.157847625806617,1.200651787715805,3.539762436373644,1
716,-3.733861476579266,3.88089647109857,3.946881222763651,3.420227970530089,5.214764160074379,4.448511259283065,-3.132345962245186,1.349881658038295,1.083051285667828,2.046206695109936,1
717,-17.90184051038682,4.753110586482399,3.846882597488489,3.636167169304086,5.225672106223249,4.46792303094001,2.916865838089223,1.775031800391001,2.04742548008721,2.934399912525308,1
718,-18.48099242247928,3.571832894639637,4.085008616444701,3.126144221503278,5.350126263955826,4.483614923476522,3.592759208167569,1.869948403501272,2.169936212576878,1.961030324511642,1
720,-18.34023383463759,3.77562774504154,3.974175686749565,3.594049024471704,5.289994042838234,4.426967919209726,4.300803295499706,1.087136545186701,1.876469474026018,1.717243663377418,1
721,-18.34637195174329,3.943418769707736,3.955797192491104,3.874417627100744,5.220922583499538,4.472278740137247,-.9478681559734022,1.261297883689484,.9920099881286013,3.339125115413343,1
722,-10.93666166721287,5.634404574973827,4.222172357891658,3.39158345956709,5.056038414877718,4.463871333676333,-1.437157339196923,-.2790654987696879,1.342922548736732,1.573449189423516,1
724,-.7917423073482076,4.602471850934478,3.966255180095177,3.371154054924885,5.278601420229092,4.405863540509375,1.292472921452922,-.841451730380585,1.205418400869475,2.72357744966423,1
731,-5.553996974886497,3.984331031581847,3.713108247571706,3.128187838871219,5.149327374062939,4.487050379437702,1.364942836341865,-1.252662710414564,1.115301246944527,2.896131189447003,1
732,-17.51987176035285,3.706218303115896,4.338973558539866,3.250233749153474,5.256110909880036,4.49372438225538,4.653916581163156,1.16251267052827,1.687682244779502,1.738664765906281,1
737,-18.04146938257782,4.149926793793354,3.889399273289794,3.545928109915027,5.323400055080716,4.472733058595756,-.7161965435646007,3.308305058863993,2.331910315910591,2.602516889603264,1
739,-17.41083872772721,4.82405338856261,4.298828369112644,3.527999052223002,5.125819162190989,4.421787911233857,5.697872037497488,1.149246647796764,1.810035071160625,2.42680498328677,1
741,-10.77927030814289,4.577158207562947,3.763162322449185,3.661836451878355,5.329842506088177,4.49487308769324,-.6595675014820576,-.063659246982942,1.809658334310764,2.91923152993534,1
742,-17.41825433980675,5.595663569305979,4.333139616711035,3.088198239728485,5.209614083658039,4.428528492840907,1.743102772559599,3.382645478847199,1.091481479693726,3.159842103977388,1
747,-18.32252064712914,4.013752514422604,4.105475939393901,4.032656425288842,5.281106887106342,4.407801365175057,4.244698658938567,.9612782942987184,1.370031387289328,4.562036193873513,1
748,-4.72464166131356,4.011551522223785,3.93554650250898,3.31842315826186,5.307032966761952,4.451072612929057,-2.966442251685441,-1.076130315782394,1.598083288856441,3.663749126185888,1
749,-7.89149766327059,4.121846446606787,3.860773270962676,4.033034858389499,5.272982699821391,4.513552639506914,-1.842981270951337,.1354863531876199,1.420012344826689,2.400817079492848,1
752,-18.56097731213644,3.325957934870333,4.233239827441576,3.615194510197877,5.056134332557036,4.476585498489606,2.490997476002877,5.025500733123908,1.688439576433852,4.080743945616041,1
755,-7.82976981168339,4.089280387620731,3.908542059448874,2.88468647598352,5.239616971914845,4.489851068994684,-2.256930618546222,2.007421698942432,.6349409199319648,1.894572702510795,1
757,-11.50023959428072,3.503078076676606,3.920482717084523,3.278804779179885,5.351084649182692,4.494760595719931,2.733965521143797,1.307126376978555,1.437363183132458,1.453877539723615,1
758,-9.00181367629245,3.762093398843909,4.208703158907347,3.145333133428231,5.284541429547616,4.472084286213877,-4.298272249504059,.5893632947596233,1.031079952453332,2.244860409457901,1
759,-18.47825207563422,3.786616759220557,4.141453835204116,3.159219440690028,5.269731261069875,4.512259856500583,-.6052758232170051,2.251578123687372,1.618938881401948,1.701169527210698,1
761,-7.899764352717931,3.857286381710651,4.58076359095511,2.716860857343612,5.224558895702513,4.522161315492534,-1.484321427671817,-.0534357409047783,1.473370750103079,2.246686011331042,1
763,-18.352295524624,4.07090701372725,3.858799960940301,3.265118451233912,5.262852380723865,4.462633786935935,.5850466374128299,.5048877873833011,1.448047392312997,3.826738171453,1
764,4.632567746574128,3.970421955571299,3.977668391814618,3.387347474889538,5.24158199284354,4.447585278008604,-.2298433929267783,.0798040433158083,1.348685402859852,2.234719610284632,1
768,-17.40234414038955,4.396855076212538,4.286449420697855,2.976961801825304,5.282177358508568,4.482444764041242,3.650718304724415,.4588508399415756,2.02957810089392,4.687936940132795,1
771,-18.39497213819719,4.050659046489828,3.977828844702073,3.817975646862925,5.242422372362674,4.479673086937529,-1.049317713534776,1.144498925362119,.953323694606972,3.329688571268886,1
772,-11.7233511957748,3.857086141914609,3.677654405229978,3.693304470514549,5.236108816478265,4.471603333860962,.03616271529729,2.042106906474015,1.779456114497868,2.007254949225641,1
779,-18.11432593220399,3.861273225729354,3.917861550003724,3.484427484493076,5.266297692457123,4.455949963969531,.4326561302708475,-2.165474233827338,2.622837030481168,3.362390399671601,1
780,-19.50058498591655,3.265104890029986,4.122932071249595,3.471549636783747,5.427185692559366,4.471352613990799,.6044302636431197,-.3534473804776562,1.352385142129253,2.725866008448504,1
784,-18.90932719255616,4.883140260782155,4.634215642512834,3.484326029887658,5.09203545455684,4.488586367425093,-.0319879667279759,.2798907008704035,1.396445249239995,4.950514705156233,1
785,-8.900832544560593,3.72760373203743,4.345481943514789,3.602325046051809,5.116171595442029,4.43142133732718,-4.506871528405722,1.977588282619344,1.297544705071928,2.515008705007198,1
788,-18.79178613540712,3.884242106443207,4.133316559260726,3.222036648771033,5.324357119701453,4.412706340559064,-2.638419358932406,.5191563167769055,1.253411000602755,5.708282557481987,1
789,1.858055246834548,3.967248152286628,4.000681588199826,3.371520190118936,5.32579983872735,4.420710614484638,.6691412012648765,-.643807970156238,1.284283129378151,3.097310638010804,1
791,4.908041153934181,4.077560626620862,3.954504495473094,3.403511447637872,5.235447387116536,4.462403062132158,-.1400996321953558,.1491173658588537,1.270788656191221,2.179350902368066,1
792,-18.84397902221552,5.433567954836636,4.235409701341722,3.15463048071218,5.329459347071662,4.485992346599731,1.35760541917132,.5878879015993749,2.207236365080541,.6012336558230376,1
794,2.056411925093736,3.8566555496854,3.84168473603494,3.243545317190065,5.299927735001293,4.434771156211553,-1.46073374531706,1.272360965202492,1.074943011140277,1.880584470584538,1
798,-7.012048051586899,4.12769024713073,3.946072002125968,3.215219195742217,5.197157856651567,4.476889346531968,-.806190969572455,-1.83799537715341,1.285591021535796,2.966436578325341,1
802,-19.06150999509867,4.506854360445388,4.204022763256996,3.059473426824546,5.245709628708766,4.470587998224252,1.025693481121826,1.430734194843776,1.266814214301417,2.661252343422993,1
804,-5.46505872297729,4.627115888681044,4.000696977559475,3.378696215535466,5.16110598024378,4.47360678884098,-3.012353479476031,.6632180728932133,1.355571341742292,2.074456980811695,1
806,-17.98723651106214,4.629517044719576,4.002515553480515,3.478078995548052,5.287133785417593,4.500890147461726,-2.120175131341791,2.192369639518095,1.781610112833462,2.813251685422134,1
808,-5.64139042403874,3.98394005599189,4.040285702018208,3.931244634684533,5.241790549091937,4.446764334236559,-1.331331569481342,-1.029317186343855,1.544287291133135,2.672907063323732,1
809,-17.97521992164852,2.684046517202864,4.478463520740686,3.622442821783142,5.206519184227489,4.470366359830741,1.479643966369921,1.876133098840201,1.655505876131615,1.823433267317224,1
810,-3.38479411580821,3.774496000521659,3.92318204720317,4.192562208712705,5.195768475613489,4.486582028054698,1.343142701430448,.7851075599944444,1.383874861924125,1.378265703738522,1
811,-17.05538438104476,5.211175359795197,3.886304279899902,3.464449658320118,5.093644420853127,4.515566566675331,1.530185457282953,1.433191394071764,1.319109786821231,3.108430054029583,1
815,-18.2842140212604,3.73134426101769,4.222428957933867,4.321465477947826,5.202185600698217,4.421309039936108,.8342990408247705,1.15234916451164,.8499931209590357,7.27550220490022,1
816,-6.684560727188022,4.198075428449915,4.025531203131089,3.779504703677846,5.128736390945328,4.432120350850759,1.510537374014872,-.2789310441294297,.9609821716522137,5.299590176146243,1
818,-17.55009693895065,4.388069103424737,4.313019398936703,3.262419233892944,5.221474517011698,4.473115486328834,-.5671032445186138,1.756775179329099,.9718507718111554,7.361565794491432,1
821,-19.46422354300214,4.696518762339418,3.946046967500381,3.52753150487656,5.196432941743677,4.42600583730446,-.1007889382592864,-.2155331774391172,1.267871952428687,2.721546064826436,1
823,-6.450847642078224,4.506443712734291,4.102184140039479,3.206940509384167,5.17104602369759,4.462087100198612,1.785865639367039,.4876870210298241,.8090476307618663,5.144005045497605,1
825,-5.892114112969793,4.024779391575524,4.078629551930891,3.142734083473613,5.261531934300761,4.5163504363168,-1.473635967640698,.4530705879146981,.7667659429615049,2.412389362380139,1
827,5.086221546837101,3.985850936801169,3.930829740107911,3.371498157756768,5.225216673759624,4.445909326197315,-.4821603997689214,.3902524859541988,1.271403419954778,2.244406741687861,1
831,-18.40080555076122,4.367905720587792,3.87181902211344,3.537626161759501,5.286575193367308,4.462212759888658,-1.318390762171302,1.035934730181958,1.488926293684659,2.18612662697798,1
832,5.155747594491425,4.024128527453416,3.95263130559549,3.408517164920462,5.217704111900213,4.457568834626034,-.4244001916602894,.4366396980014784,1.353177534184735,2.224330102657769,1
834,-17.50651689664616,5.216520860922398,3.835550386885881,3.442478855204114,5.09960821595225,4.536679566771986,1.507264460004907,1.343805426482582,1.343560932296377,3.047537581566075,1
837,-17.34680904514133,5.648790098528794,3.903888664285406,3.556623766126321,5.106007961578448,4.452515668432,5.268076339743543,.9433466577144136,1.690243730878155,2.844436871674858,1
839,-18.14196006870599,4.674040421982392,3.857927479434915,3.626681869874202,5.23758673253871,4.513708436191169,2.318010998038142,.3589731963031974,1.131066439610174,3.881667001812869,1
840,-5.044488032931142,3.919226914180911,3.735707795036126,2.956071109333244,5.318546259121073,4.47477141231944,1.560741407312293,.2993682822473823,1.044826537267761,2.952017337860534,1
843,-11.55245451200221,4.339397152785125,3.479406308624137,4.057798150335383,5.207429978091505,4.495588096025129,-.7132831394791403,.5351663477736319,1.014044806078895,2.161407291982167,1
844,-5.811161409648771,4.776254706864241,3.598760804466029,3.140308373408499,5.233310820335653,4.495698104126648,.6233658643307726,-.8442583634308054,1.327602379229078,3.23367558498108,1
845,-.6283567488884652,3.931625158651814,3.928660900312892,3.474975427876448,5.397783568033105,4.423904116247881,1.276942953328441,-.7122185251847041,1.302213334464504,1.425691297229584,1
848,-11.13828376828016,4.051772224159841,4.039388381326207,3.454823582305432,5.289228190026292,4.431730543917926,-4.69849093800072,1.307599031902821,1.086983738725344,3.478278193569428,1
849,-8.019272987110586,4.367793625416875,4.371664886786474,3.379311614246152,5.059883803363028,4.482211601072589,-3.548710036885121,.0897335121394835,1.711318640585981,1.617064228072525,1
856,4.12237510432572,4.183282186606269,3.975356547842434,3.361491486069454,5.219633413722073,4.444570649537059,.0898524284608812,.2983089868116959,1.364001168768383,2.0150949952243,1
858,-8.809016922227825,3.519784340941581,3.675124389474425,4.09399764964333,5.240395510461214,4.479339762660403,-.5260212941042463,.1849018633502967,1.71136519428703,.6865109851931016,1
861,-1.372869875983504,4.018472719188717,3.860197538394125,3.295332176050107,5.183137893328733,4.509366325710931,-.2733691753881778,-.4546530382404291,1.192374089164793,3.039509612602274,1
862,-8.603431610961314,3.22973472944182,3.877195917290358,3.807129176988012,5.332867271632338,4.550888361057797,.0851970773002037,-.7593913559220363,1.90344602232621,2.042340367500182,1
863,-18.26381896746767,5.471451057752453,3.58849547366958,3.030944804774595,5.250510865243367,4.452862161248495,2.923482704138851,2.667736525404302,.9156117380686546,6.003525347667112,1
865,-17.79383599987272,3.667588704372271,3.286932788795237,3.331668406184037,5.595639184677263,4.476812508046915,.5649363054150895,1.882187965183263,1.026975248507928,3.843090861685492,1
868,-6.971195929025217,4.074764838796813,3.980700493536163,3.223733116135944,5.22168964524244,4.477869209985819,-.9661021221460632,-1.87113096162892,1.317440596097614,2.999346977768528,1
869,-18.15480762674014,2.832115349439088,4.283618265706938,3.479132603751783,5.153471079931009,4.522919076815487,.6179995594819288,2.1969329289932,2.094985463217319,4.416065243227372,1
872,-18.33221309256201,3.294932646517082,4.430444847530579,2.931413798393526,5.291163819119459,4.46899466389324,4.398880835047338,1.410949412241109,1.422567888238032,2.125338865522665,1
875,-1.812839985118278,4.065940191400766,3.914924391255794,4.282229110947016,5.16308570039898,4.44543720476479,-1.129525555938277,-.4445908190019398,1.023280896289521,1.589419251546251,1
877,-18.88591058505477,5.74207247264756,4.46896120717072,3.605622544510618,5.146062579132058,4.421874751885607,-2.300392711250261,.5671089621974812,2.314247646019585,3.026546883955878,1
878,-8.52615289076536,3.951290630753572,3.676665844214838,3.208836500544307,5.183489446936594,4.465273339826101,-1.50239942316244,-.6129049984124753,1.339238535688758,3.839580848160909,1
882,-2.310429638574555,4.073798495707856,3.739843549956801,3.219248337332465,5.235394204865329,4.44161922303865,-1.294038684552053,1.120586411854658,1.128379441500736,2.972272398944391,1
883,-5.369882043307364,4.612362147087579,3.813172337739135,3.393675473318023,5.193083495793159,4.512515473455357,-2.981227136198875,.5978500325035619,1.484078466621995,2.327262598589497,1
886,-18.51736762988179,3.970096755648152,3.959573603750207,3.833755098130063,5.213979807585353,4.479277221116416,-1.102172285360756,1.171206860050592,.9361347480334599,3.233565432865872,1
888,4.541437490873633,4.258203441715133,3.940477488818531,3.389852868961988,5.230662675413986,4.450664332850519,-.5603542426209182,.3712032637967677,1.298660050149954,2.52548651893784,1
890,-11.46804365536766,4.44765242403193,3.751570916450127,2.988562870042891,5.493190580514674,4.42611406947421,2.129470461362749,1.165084227587865,.9774343410662863,4.289297522337145,1
892,-12.46903380467784,4.190071308668105,3.919699038120817,3.48224809553593,5.336878086402714,4.450173853563393,-.6768252871904626,.9847159873415083,1.354364186140782,3.463862020389697,1
893,-18.73614591334484,4.337071734055784,3.793270773878866,3.561504054742697,5.452373819957662,4.460039896868906,-1.389629178509894,.7933093429070385,1.67517529036835,4.116100611602793,1
897,-18.04979173280141,4.121709091870002,3.909479516416015,3.277237505756323,5.3617946078713,4.440001105573423,.6876806933272397,1.520100199027841,1.093357669602571,4.614618702168714,1
898,-5.109502899259378,4.065519242201667,3.532124285112745,3.051038857359757,5.224784132181465,4.444316807500166,-1.678407712411206,2.527239980949507,1.086992452665403,2.439062936954932,1
905,4.672741496815694,4.194355958330084,3.937264172469858,3.378192605234443,5.26503898443066,4.451893233651868,.2324470911358487,.4234899792740928,1.440656844946688,2.261372419603718,1
906,-7.549839488797129,4.945899214290497,3.933440760922775,2.789788467096808,5.367532758074119,4.497334793969657,-.295345555017303,.6868954478647998,1.984749685830379,3.322924313660431,1
908,-2.600090707851319,5.052897958953148,4.027639982614875,3.397286040272631,5.207511078958188,4.468070580264793,-.5983095416480232,.1065124954963148,1.128469125877036,2.508194379291563,1
909,-5.421928380400149,4.71336001705282,3.964969452531905,3.229607708456058,5.150195822152964,4.470720434656973,-2.592694255798192,.6606503744898814,1.382254034987988,2.043085029537936,1
910,-18.21184258494394,4.017923170569683,3.905846910152057,3.809196467332098,5.203510319782737,4.495042266625508,-.9933830354916048,1.138364297208058,.9042845352871435,3.273134397740399,1
912,-18.52546236375392,3.959151035972434,4.019633495337994,3.272918440636109,5.287245667924452,4.437835058475339,-5.481223387369249,2.03858017183123,1.847817239696582,2.986531978649948,1
914,-18.89090602884099,4.561461251766615,4.233533462158136,3.036903559260499,5.297186519576877,4.480757410878307,1.708356544370358,.2547606988840708,1.792182613995335,3.010841885843155,1
918,-7.157461200664527,5.529154293537952,4.14219137737389,3.340161392712145,5.202589190785592,4.42474160581674,-2.432572985274651,2.509998190824433,1.270170969910053,2.81263324021568,1
919,-18.51467793625804,4.457084863353789,3.979548529917558,3.52569777055605,5.274545551135592,4.453801910249986,1.232649497711087,.3091216957701334,1.25450088048984,4.935254073133668,1
924,-18.60506911807827,5.042047239550445,3.772841007946451,3.428841673685766,5.134474991385967,4.485597991626307,.0931195125675012,2.823887584444912,2.521529514804143,2.526195459995718,1
926,-19.09426477303867,5.547592811268891,4.023442476554958,3.083472905096391,5.144223798079799,4.414735454010083,-4.94116587021042,1.749722905224692,2.437715484728407,3.008841862960666,1
927,-17.78742115283967,4.452769023026292,4.211071340749929,2.867600227970282,5.265033084141738,4.40322626318493,2.796169712960124,.8482983341691824,2.739525022310551,2.861908747877253,1
929,4.641870509814207,4.176825240566046,3.98719165370116,3.448896559482431,5.253061945603877,4.456372120956562,-.7836288756272001,.0777150069075467,1.404116065404969,2.173973221950463,1
931,-7.875190310063126,4.1332519119862,3.894373472620051,3.028461896848288,5.253297452940192,4.42708176930578,-2.066901462843194,1.861961156156114,.6045271482537065,1.970980532398153,1
932,-7.351622414192482,3.960780310558627,4.465998545516435,3.719371211341466,5.190090190733526,4.517884796255373,-2.402993007005958,-.5608859252075451,.990349835390831,5.220224784856222,1
933,4.640327064406227,4.145255781562188,4.023320743320638,3.431765468526413,5.241525677938362,4.445171693876469,-.7525637125762937,.1297208277238199,1.417514987362371,2.126348604172787,1
935,-10.74659474419405,4.002799887878582,3.648495831372859,3.302853608645709,5.324220078995952,4.472534053308521,-1.160057854735666,-.5541585057843705,1.493928369174396,3.146567907242418,1
936,-8.618621296880894,3.859641612777418,3.851450594962152,3.273629107059467,5.211743697081568,4.447949001908057,-1.513016198151777,-.5921299580558903,1.455042842964106,3.793281875029185,1
943,-17.69983830150832,2.842337085907444,4.536608852736212,3.787989298970313,5.219201534259622,4.487932620745706,1.516268725054879,1.810727210110807,1.632041660175279,1.766882500363657,1
944,-16.99483016711415,4.459297550947205,3.804790894659164,3.117382387026328,5.214688511720937,4.468300430643045,4.076986194775936,3.792072057629043,1.89616294336958,3.00748614952844,1
945,-7.45367077151549,4.83639053816769,3.926084457801569,2.715530817240611,5.380038350748083,4.464743343656707,-.3078713489402454,.4030488256324552,2.293253557571739,3.478650597993933,1
946,-18.69888857186024,3.554228208458144,3.959401663952357,2.507379580978751,5.482629861986137,4.452565054242734,2.972293751383926,-.1686276525410647,1.440613094154419,2.130616386902797,1
948,-18.43553823063165,3.925378945993888,4.216977726636903,3.418284704451198,5.223252974478572,4.474147457954243,-2.25707523080384,.9643145395478091,1.651552631231854,1.848207397086227,1
